,Text,label
3796,නාමල් ගැන ඉස්සර තිබුණු අකමැත්ත නැතිවෙලා අපේ හිතත් සුබවාදීවේගෙන එනවා දැන්,POSITIVE
3797,මේ වයසට මේ කට්ටිය මෙහෙම වංචා කරලා නම් තව අවුරුදු විස්සක් තිහක් දේශපාලනයේ හිටියොත් කොහොම හිටීවිද?,NEGATIVE
3798,මේ යහපාලන මෙගා නාටකය දැන් නම් අප්‍රසන්න වෙලා,NEGATIVE
3799,කපන්න කපන්න තමයි උදැල්ල මුවහත් වෙන්නේ..එක තේරුම් ගත්ත නම් හොදයි..,POSITIVE
3800,මෙහෙම තමයි මේ වගේ අයට වෙන්න ඕන මුන් හිතන් ඉන්නේ මුන්ගේ අම්මලාගේ දේපල කියල,NEGATIVE
3801,මේ යහපාලනය නම් දැන් තිත්තයි අපිට!,NEGATIVE
3802,ඊයේ පෙරේදා වෙන එකකට අපලයි .අද නහයට අපල දවසක්,NEGATIVE
3803,ෂුවර් එකටම තරුණය යම් කිසි බෙලහීනතාවයකින් පෙලෙන්නෙක් ......,NEGATIVE
3804,හොඳ තරුණ කෙල්ලෝ මේ රටේ ඕන තරම් ඉද්දී මේ වගේ දරුවෝ 4 ඉන්න නාකි අම්මණ්ඩිලා ළගට යනවට මේ වගේ තරුණ පොඩි කොල්ලන්ට ඔහොම වෙලා මදි එක අතකට,NEGATIVE
3805,එහෙනම් තරුණයා දෙවැනි සැමියා වන බවට පොරොන්දු වෙලා ඉන්න ඇති.අනේ අනේ.. මවු පදවියට යන කලක්,NEGATIVE
3806,කඩවුණු පොරොන්දුව.....,NEGATIVE
3807,මේවා වල කමෙන්ට් දාන පිරිමි මහ පුදුම සත්තු ජාතියක්.හැම වෙලාවේම කියන්නේ අවයව කපන කතාම තමයි.හරියට තමන්ට නැති අවයවයක් ඒ මිනිහට තියෙනවා වගෙයි කතාව.අනුන්ගේ අවයව කපන්න ඉස්සර වෙලා තමුන්ගේ ඒවා මේ වගේ වැරදි වැඩ වල නොයොදා පරෙස්සම් කරගත්තොත් නේද උන්නැහේලා වැඩියෙන්ම හොඳ..,NEGATIVE
3808,අනිවාර්යෙන්ම දෙන්නා අතර අනියම් සම්බන්දයක් තියෙන්න ඇති,NEGATIVE
3809,මුදල් ඇපය 10000 නම් මෙයාට තව දූෂණ කොපමණ කළ හැකිද.,NEGATIVE
3810,නීතිය මුදලට යටයි,NEGATIVE
3811,මොහු නැවත ශිෂ්ට සම්පන්න සමාජයට ඒම සැලකිය යුතු වරදකි. ඔවුන් සමාජයෙන් කොන් කළ යුතුය.,NEGATIVE
3812,යහ පාලනයේ හොඳ,POSITIVE
3813,මුළු මහනුවරටම කළු පැල්ලමක් එකතු කල මේ පාපකාරී කාමාග්නියෙන් දැවෙන පුද්ගලයාට මහනුවර රජකාලයේ දඬුවම් දිය යුතුයි.,NEGATIVE
3814,මහා නුවරට කළු පැල්ලමක් . මේ මිනිහට මරණ දඩුවම් දෙන්න ඕනේ,NEGATIVE
3815,කොහොමද හිනාව . අර අහිංසක දරුවන්ට දෙවියන්ගේම පිහිටයි !,POSITIVE
3816,ඔය අගේට නැමිලා තියෙන්නේ නීතිය!!!,NEGATIVE
3817,මහනුවර නගරයේ සිටින සැම දෙනෙක්ම වාගේ මොහුගේ හොද මිතුරන්.,POSITIVE
3818,අපි හිතපු විදියටම වැඩ සිද්ධ වේවි.,POSITIVE
3819,කළ අපරාධයට මරලත් මදි,NEGATIVE
3820,හොර ෆොටෝ කාරයෙක් ලෙස හම්බකරපු සල්ලි ගොඩයි. නුවර කාලේ දසවද දී හිරේ විලංගුවේ දැමියා යුතුයි.,NEGATIVE
3821,සා.පෙළ අසමත් දියණිවරුන් නේවාසික පාඨමාලාවට ඇතුළත් කළ අනුවණ වැඩේ සිදුකළ අම්මලා තාත්තලාට දඬුවමක් නැද්ද?,NEGATIVE
3822,මේ රටේ සැමදේම හැඳුනුම්කම් වලට සහ මුදලට යටවෙලා. රටක් ජාතියක් නැහැ,NEGATIVE
3823,ලංකාව කියන්නේ කවමදාකවත් නීතිය හරියට ක්‍රියාත්මක කළනොහැකි රටක් කියලයි අපිට නම් හිතෙන්නේ.,NEGATIVE
3824,මේවාට උත්තර දෙන්න ගියොත් නිකන් ලේ කෝපවෙනවා,NEGATIVE
3825,අනේ මෙමත් රටක්,NEGATIVE
3826,අපිට නම් දැනෙන්නේ පුුදුම කළකිරීමක්,NEGATIVE
3827,මේ නුවර එවුන් නොවේ. නුවරට පිටින් ඇවිත් ව්‍යාපාර කරන එවුන්. ඒ නිසා නුවර මිනිස්සුන්ට දොස් කියන්න එපා. මුන් තමයි නුවර කෑවේ.,NEGATIVE
3828,මේ පුද්ගලයාගේ පැත්තට කතාකළ අයට දරුවෝ නැද්ද? අහෝ දෙවියනේ! මේ පාපතරයින් කෙසේ හෝ නවතන්න,NEGATIVE
3829,මෙහෙමත් ලෝකයක්. අපි කාවද අද විශ්වාස කරන්නේ. මේ වගේ වැඩ කරන්න පුළුවන් මිනිසුන් ඉන්න ලෝකයක තමා අපිට අද ජීවත්වෙන්න සිදුවෙලා තියෙන්නේ.,NEGATIVE
3830,අඟේ ඉඳන් කන කෑම ලංකාවේ අපට ආවේණික පුරුද්දක්දෝ කියලා හිතෙනවා දියවන්නාව පැත්තේ ඉන්න සමහර අය කරන වැඩ දිහා බැලුවාම.,NEGATIVE
3831,ආරක්ෂාවට බල්ලෙක් එක්කගෙන ගියා නම් මෙවැනි දෙයක් වෙන්නේ නැහැ. මනුසතා කියන්නේ මිහිපිට සිටින අවිශ්වාසම පුද්ගලයා නේද?,NEGATIVE
3832,ශ්‍රී ලංකා පොලිසියට ස්තුතිවන්ත වියයුතුයි අපරාධකරුවන් කඩිනමින් අත්අඩංගුවට ගැනීම සම්බන්ධව.,POSITIVE
3833,පද්මිනිගේ කතාව හරියට හරි. බල්ලෙක් එක්ක ගියා නම් ඒ සතා අඩුමගානේ හොරු පස්සේ පන්නයි.,POSITIVE
3834,අද කාලේ කිසිම කෙනෙක් විශ්වාස කරන්න ‍හොඳ නැහැ,NEGATIVE
3835,අනේ හෑබෑට මෙහෙමත් මිනිස්සු!,NEGATIVE
3836,අපි හොරකමට පුරුදුවුණේ දේශපාලකයන්ගෙන්,NEGATIVE
3837,මේකට හේතුව වරදට නිසි දඩුවම් නොමැති කම,NEGATIVE
3838,මම ඉතාම වගකීමෙන් කියනවා ලෝකයේ දක්ෂම පොලිස් නිලධාරීන් ඉන්නේ ලංකාවේ කියලා,POSITIVE
3839,අද කාලයේ පවුලේ කෙනෙක් හෝ ළඟම යහළුවකු හෝ විශ්වාස කිරීමට බැහැ. මුදල් වෙනුවෙන් ඔක්කොම යටයනවා,NEGATIVE
3840,මේකා ඥාති පුතෙක් නොවේ ඥාති ගොනෙක්,NEGATIVE
3841,පලවෙනි පුරවැසියාගේ ඉදන් අන්තිම කෙනා දක්වා ඕක අදාලයි..අගේ ඉදන් කණ කෑම.,NEGATIVE
3842,ඇහේ ඉඳන් පට්ට ගහන්න ඕනෑ මෙහෙම අයව,NEGATIVE
3843,හොරු රජවෙච්ච කාලයක් මේක,NEGATIVE
