Id,Text,Class,Filtered_sentence
1452,ලෝක විශ්ව විද්‍යාල වොලිබෝල් සෙමි ෆයිනල්,sports,ලෝක විෂ් විද්‍යා වොලිබෝල ස ෆයිනල
1453,යාලුවනේ මගෙන් පොඩි ඉල්ලීමක් අපේ රටේ ක්‍රීඩා කරන සියලුම දරුවන්ට සහ සියලුම ගුරුවරුන් සදහා පාඩම් මාලාවක් කරනවා පුලුවන්නම් මේ වීඩියෝ එක බලලා Subscribe කරලා Like එකක් දාලා shre කරලා උදව්වක් දෙන්න,sports,යාලුවන ම පොඩි ඉල්ලීම අපේ රටේ ක්‍රීඩ කරන සියලු දරුවන් සියලු ගුරු සදහ පාඩ මාලාව කර පුලුවන්න වීඩි එක බල  කර  එක දා  කර උදව්ව දෙ
1454,ජේසුට ඔබේ ජීවිතය වෙනස් කල හැක,Religion,ජේසු ඔබේ ජීවිත වෙනස කල හැක
1455,තවමත් ඔබ කනස්සල්ලෙන්ද  ජීවිතයේ වෙනසක් අවශ්‍යද  එසේනම් Amen කියා Comment කරන්න,Religion,තවම ඔබ කනස්සල්ලෙන් ජීවිත වෙනස අවෂ්‍ය එසේන අ කි  කර
1456,සමහරුන් දේව මාලිගාව ගැන කතා කරමින් එය මනහර ගලින් හා පූජා වස්තුවලින් ද සරසා තිබෙන නියාව පැවසූ විට උන් වහන්සේ කතා කොට  ”ඔබට පෙනෙන මේ දෙය ගලක් පිට ගලක් ඉතිරි නොවන සේ බිඳ දමනු ලබන කාලයක් පැමිණෙන්නේ ය”යි වදාළ සේක,Religion,සමහර දේව මාලිගා කතා කර එය මනහර ගල පූජ වස්ත සරස තිබෙ නියා පැවස උන් වහන්ස කතා කොට ” ඔබට පෙනෙ දෙය ගල පිට ගල ඉතිරි නොව බිද දම ලබන කාලය පැමිනෙ ” යි වදාල
1457,ක්‍රිස්තුනි ඔබ වහන්සේට ප්‍රශංසා වේවා ,Religion,ක්‍රිස්ත ඔබ වහන්සේ ප්‍රෂංස වේ
1458,මට දෙවියන් වහන්සේගේ කරුණාව සෑහේ,Religion,මට දෙව වහන්සේ කරුනා සෑහ
1459,ස්වාමීනි ඔබේ මාර්ගය හැර වෙනත් කිසිවක් නැත ඔබට පමණයි දෑත් ඔසවා ප්‍රශංසා කරමි ආමෙන්,Religion,ස්වාමී ඔබේ මාර්ග වෙන කිසිව නැත ඔබට පමන දෑ ඔස ප්‍රෂංස කර අ
1460,ස්තුතියි ජේසුනි ඔබ වහන්සේට,Religion,ස්තුති ජේස ඔබ වහන්සේ
1461,කතෝලික ඔබේ ජංගම දුරකථනයේ අනිවාර්යයෙන්ම තිබිය යුතු App එකක් තමයි  සුබ අස්න  App එක…,Religion,කතෝලික ඔබේ ජංග දුරකථන අනිවාර්යයෙන් තිබ යුත  එක තම සුබ අස්  එක…
1462,අබ්බා පියාණනි මුලු ලොවටම ඇසෙන්නට ආදරෙයි කියමි ආමෙන්,Religion,අබ්බ පියාන මුල ලොවට ඇසෙන්න අදරෙ කිය අ
1463,දුමින්ද සිල්වාව නිදහස් කරන්න ඕනබැසිල් පාර්ලිමේන්තු එන්න ඕන මේවා අතගගා ඉන්න දේවල් නෙමෙයි,Political,දුමින් සිල්වා නිදහස කර ඔනබැසිල පාර්ලිමේන්ත එ ඔන මේ අතගග ඉ දේ නෙමෙ
1464,මරණ දඬුවම නියමව බන්ධනාගාර ගතව සිටින දුමින්ද සිල්වා නිදහස් කිරීමට අවශ්‍ය කටයුතු සම්පාදනය කරන්නයි පාර්ලිමේන්තු මන්ත්‍රීවරුන් විසින් ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතාගෙන් ඉල්ලා සිටි බව රාජ්‍ය ඇමති අරුන්දික ප්‍රනාන්දු මහතා සඳහන් කරයි,Political,මරන දඬුව නියම බන්ධනාගාර ගතව සිටි දුමින් සිල් නිදහස කිරීම අවෂ්‍ කටයුත සම්පාදන කරන්න පාර්ලිමේන්ත මන්ත්‍රී ජනාධිප ගෝටාබ රාජපක්ෂ මහත ඉ සිටි රාජ්‍ ඇම අරුන්දික ප්‍රනාන්ද මහත සදහ කර
1465,”මනුෂ්‍යපුත්‍රයාණන් සියලු දේව දූතයන් පිරිවරාගෙන තේජශ්‍රීයෙන් පැමිණෙන කල එතුමාණෝ තමන්ගේ මහිමාන්විත සිංහාසනයේ වැඩහිඳින සේක ,Religion,” මනුෂ්‍යපුත්‍රයාන සියල දේව දූත පිරිවරාගෙ තේජෂ්‍රී පැමිනෙ කල එතුමාන තම මහිමාන්විත සිංහාසන වැඩහිදි
1466,ජෙප්පෙක් වගේ හිතමු ,Political,ජෙප්ප වගේ හිත
1467,ආණ්ඩුවට කොරෝනා පාලනය කරගන්න බෑ,Political,අන්ඩුව කොරෝ පාලන කරග බෑ
1468,අද ක්‍රිස්තු රජාණන්ගේ මංගල්‍යය දිනයි…,Religion,අද ක්‍රිස්ත රජාන මංගල්‍ය දිනයි…
1469,කතෝලික බැතිමතුන්ගේ දේව වන්දනාව වර්ෂ තුනකින් යුක්ත කතෝලික ලිතකින් සකස් වී ඇත,Religion,කතෝලික බැතිමත දේව වන්දනා වර්ෂ තුන යුක්ත කතෝලික ලිත සකස වී ඇත
1470,කතෝලික ජනවන්දනා ලිතට අනුව විවිධ මංගල්‍ය උත්සව සැමරීම සිදුවේ ,Religion,කතෝලික ජනවන්ද ලිත විවිධ මංගල්‍ උත්ස සැමරී සිද
1471,සාමාන්‍යයෙන් ජනවන්දනා වර්ෂයක් ආරම්භ වන්නේ “ආගමන කාලය” යන… ,Religion,සාමාන්‍ය ජනවන්ද වර්ෂය අරම්බ ව “ අගම කාල ” යන…
1472,ක්‍රිස්තු රජාණන් පිළිබඳ ශුද්ධ බයිබලීය ඉගැන්වීම්,Religion,ක්‍රිස්ත රජාන ෂුද්ධ බයිබල ඉගැන්ව
1473,ක්‍රිස්තුස් වහන්සේ මුළු විශ්වයේ ම රජාණන් වශයෙන් පිළිගෙන ඔවුන් වහන්සේට විශේෂාකාරයෙන් ගෞරව නමස්කාර කිරීම මෙම මංගල්‍යය සැමරීමෙන් සිදු කෙරේ,Religion,ක්‍රිස්තුස වහන්ස මුල විෂ්ව රජාන පිලිගෙ ඔව වහන්සේ විෂේෂාකාර ගෞර නමස්කාර කිරී මංගල්‍ය සැමර කෙර
1474,ජේසුස් වහන්සේගේ උපත පිළිබඳව ගාබ්‍රියෙල් දේවදූතයා මරිය තුමියට දැනුම් දීම ,Religion,ජේසුස වහන්සේ උපත ගාබ්‍රියෙල දේවදූත මර තුමිය දැන දීම
