Text,Class
"""හින්දු ආගමික හා සංස්කෘතික කටයුතු දෙපාර්තමේන්තුව විසින් සංවිධානය කරන ලද නවිතන්වේලි ප්‍රාදේශීය ලේකම් කාර්යාලයේ ආගමික සහජීවනය පිළිබඳ වැඩසටහන අද දින නවිතන්වේලි සංස්කෘතික ශාලාවේදී ප්‍රාදේශීය ලේකම් එස්. රංගනාදන් මහතාගේ අනුග්‍රහයෙන් පැවැත්විණි. #LKA # ප්‍රමාණවත් #StandAgainstRacism""",Racist
"""ඊයේ උදෑසන කොළඹ-මහනුවර ප්‍රධාන මාර්ගයේ කෙගල් දිස්ත්‍රික්කයේ නෙලුන්ඩෙනියාවේ නූර් ජුම්මා මස්ජිඩ් හි බුද්ධ ප්‍රතිමාවක් තැන්පත් කර තිබේ. #lka # ප්‍රමාණවත්""",Racist
"""හිපොම්පෝලා හි කුරුණගේලා හි එස්එල්පීපී ආධාරකරුවන් විසින් මුස්ලිම් සාප්පුවකට ගිනි තබා තිබේ. #Enough #LKA""",Racist
"""ගාල් ප්‍රදේශයේ මුස්ලිම් පල්ලියකට අලුතින් තේරී පත් වූ ජනාධිපති ගෝතභය රාජපක්ෂගේ ආධාරකරුවන් විසින් ගල් ගසා ඇත. #Enough #LKA""",Racist
"""ගුවන්තොටුපලේ මුහුණ ආවරණය කිරීම සඳහා සෞදි කාන්තා සංචාරකයින් දෙදෙනෙකු ශ්‍රී ලංකා අධිකාරිය විසින් බිය ගැන්වූහ. ශ්‍රී ලංකා අධිකාරිය මේ පිළිබඳව සොයා බැලිය යුතු අතර එය අපගේ සංචාරක ව්‍යාපාරයට බලපානු ඇත.""",Racist
"""“මුස්ලිම් ගැටළු ඉස්මතු කිරීමට අමතරව ඉස්ලාම් භීතිකාවට එරෙහිව සටන් කරන බීබීසී ආකාරයේ ඉංග්‍රීසි භාෂා රූපවාහිනී නාලිකාවක් පිහිටුවීමට අපි තීරණය කළ අපගේ රැස්වීම.” - පීඑම් ඉම්රාන් ඛාන් """,Racist
"""පාස්කු ඉරිදා ප්‍රහාර ගැන සොයා බැලීම සඳහා ශ්‍රී ලංකා ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා පස් දෙනෙකුගෙන් යුත් ජනාධිපති පරීක්ෂණ කොමිසමක් පත් කර තිබේ.""",Racist
"""කාශ්මීරයේ දුක්ඛිත තත්වය ඉතිහාසයේ පිටු පුරා ඇගේ ජනතාවගේ ලේවලින් පුරවනු ලැබේ. මෙය ලෝක හෘද සාක්ෂියට පැල්ලමක්. කාශ්මීරයට ඔබ දැන් කතා කළ යුතුයි.""",Racist
"""මහනුවර පැවැත්වීමට සැලසුම් කර ඇති විරෝධතා සම්බන්ධයෙන් ජාතික එක්සත් සන්ධානයේ නායක එම්. අසාත් එස්. සාලි ජනාධිපති, අගමැති සහ වැඩබලන පොලිස්පති වෙත ලිපි යවා තිබේ.""",Racist
"""දැඩි බෞද්ධයන් මුණගැසෙන විට ශ්‍රී ලංකාවේ කඳුකරයේ මුස්ලිම්වරු ෂටර වසා දමති!""",Racist
"""ඉස්ලාමීය සහයෝගීතා සංවිධානය # ශ්‍රී ලංකාවේ මුස්ලිම්වරුන්ගේ තත්වය සමීපව අධීක්‍ෂණය කරමින් සිටින අතර රටේ ඇතැම් කණ්ඩායම් විසින් ප්‍රකාශයට පත් කරන ලද බිය ගැන්වීම්, මුස්ලිම් විරෝධී වාචාල කතා සහ වෛරී කථන සිදුවීම් ඉහළ යාම ගැන සැලකිලිමත් වේ.""",Racist
"""21/4 ත්‍රස්ත ප්‍රහාරයෙන් පසු නීතිවිරෝධී ලෙස අත්අඩංගුවට ගැනීම සම්බන්ධයෙන් # ශ්‍රී ලංකාවේ මානව හිමිකම් කොමිෂන් සභාව වැඩබලන පොලිස්පති චන්දන වික්‍රමරත්න මහතා වෙත ලිපියක් යවා තිබේ.""",Racist
"""කුරුණෑගල ශික්ෂණ රෝහලේ වෛද්‍යවරයකු වන වෛද්‍ය ෂෆි ෂිහාබ්දීන්ට එරෙහිව එල්ල වී ඇති චෝදනා සනාථ කිරීමට කිසිදු සාක්ෂියක් නොමැති බව රහස් පොලිසිය අද කුරුණෑගල මහේස්ත්‍රාත්වරයාට දැනුම් දුන්නේය. - අධිනීතිඥ""",Racist
"""මුහීඩ් ජීරාන් පවසන්නේ “නීත්‍යානුකූලව සුරක්ෂිත කිරීම සඳහා මානව හිමිකම් කවුන්සිලයේ අභියෝගය අඛණ්ඩව පැවතිය යුතුය”.""",Racist
"""රජයේ සේවකයින්ගේ නිල ඇඳුම පිළිබඳ නව චක්‍රලේඛය කැබිනට් මණ්ඩලය අනුමත කරයි; අබායා සහ හිස් ආවරණ කාන්තාවන් සඳහා අවසර දී ඇත. - රජය ප්‍රභවයන්""",Racist
"""වෙනප්පුවාවේ මුස්ලිම් වෙළෙඳුන් තහනම් කිරීමේ “වර්ණභේදවාදී” පනතට අමාත්‍ය මංගල සමරාවිරා චෝදනා කරයි.""",Racist
"""පීටීඒ සහ අයිසීසීපීආර් පනත යටතේ වැරදි ලෙස ගොනු කර ඇති විමර්ශන හෝ නඩු ප්‍රමාද වීම පිළිබඳව ඔබ සතුටු නොවන්නේ නම් කරුණාකර මුහීඩ් ජීරාන් (මානව හිමිකම් ක්‍රියාකාරික) වෙත දන්වන්න.""",Racist
"""අරාබි රටවල් මුස්ලිම් නොවන සඳහා සුපිරි වෙළඳසැල් වල තිබුණු ඌරු මස් අවසර ඇත. මනුෂ්‍යත්වයට ගරු කරන්න!""",Racist
"""22 හැවිරිදි මුස්ලිම් පිරිමි ළමයෙක් ඉස්ලාම් භීතිකාවේ ඉලක්කය බවට පත්වූ අතර ගෝලීය විවෘත රජයේ සමුළු අවස්ථාව සඳහා ඔහුගේ නියෝජනය විනාශ විය.""",Racist
