Text,Class,Filtered_sentence
සෙල්ලම් කරන්න තැනක් නැතුව කනත්තෙත් සෙල්ලම් කලා 😕,sports,සෙල්ල කර තැන නැත කනත්තෙ සෙල්ල කලා 😕
සෙල්ලම් කරන්න තැනක් නැතුව කනත්තෙත් සෙල්ලම් කලා 😕,sports,සෙල්ල කර තැන නැත කනත්තෙ සෙල්ල කලා 😕
සොරි අපිට ලීග් ක්‍රිකට් අරන් ආවේ මෙයාලා 💟😍,sports,සොරි අපි ලීග ක්‍රිකට අර අවේ මෙයා 💟😍
සොරි අපිට ලීග් ක්‍රිකට් අරන් ආවේ මෙයාලා 💟😍,sports,සොරි අපි ලීග ක්‍රිකට අර අවේ මෙයා 💟😍
සැබෑ ක්‍රීඩකයන් යනු,sports,සැබෑ ක්‍රීඩක යනු
සැබෑ ක්‍රීඩකයන් යනු,sports,සැබෑ ක්‍රීඩක යනු
සුසන්තිකා ඔලිම්පික් ලංකාවට දිනා දී අදට වසර යි,sports,සුසන්ති ඔලිම්පි ලංකාව දි අදට වසර යි
සුසන්තිකා ඔලිම්පික් ලංකාවට දිනා දී අදට වසර යි,sports,සුසන්ති ඔලිම්පි ලංකාව දි අදට වසර යි
සුහද ක්‍රීඩා සමාජෙකොල්ලො හදාගෙන එන ගමනක්,sports,සුහ ක්‍රීඩ සමාජෙකොල්ල හදාගෙ එන ගමන
සුහද ක්‍රීඩා සමාජෙකොල්ලො හදාගෙන එන ගමනක්,sports,සුහ ක්‍රීඩ සමාජෙකොල්ල හදාගෙ එන ගමන
සුගතදාස එළිමහන් ක්රිඩා පිටිය පුහුණුවීම් සදහා උදෑසන  සිට විවෘත කරනු ඇත ඇතුළත් වීමට පහත අයදුම්පත පුරවාගෙන යාම අනිවාර්ය වේ,sports,සුගතදාස එලිමහ ක්රිඩ පිට පුහුනුව සදහ උදෑස විවෘත කර ඇත ඇතුල වීම පහත අයදුම්පත පුරවාගෙ යාම අනිවාර් වේ
සුගතදාස එළිමහන් ක්රිඩා පිටිය පුහුණුවීම් සදහා උදෑසන  සිට විවෘත කරනු ඇත ඇතුළත් වීමට පහත අයදුම්පත පුරවාගෙන යාම අනිවාර්ය වේ,sports,සුගතදාස එලිමහ ක්රිඩ පිට පුහුනුව සදහ උදෑස විවෘත කර ඇත ඇතුල වීම පහත අයදුම්පත පුරවාගෙ යාම අනිවාර් වේ
සිංහල ක්‍රිකට් විහිලු බලන්න එකතු වන්න,sports,සිංහ ක්‍රිකට විහිල බල එකත ව
සිංහල ක්‍රිකට් විහිලු බලන්න එකතු වන්න,sports,සිංහ ක්‍රිකට විහිල බල එකත ව
සබරගමු පළාත් ක්‍රීඩා දෙපාර්තමේන්තුව ක්‍රීඩා නිළධාරී   ශ්‍රේණිය  වයස අවු  අතර සබරගමු පළාතේ පදිංචි අයදුම්කරුවන් සදහා… අයදුම්පත් භාරගැනීමේ අවසන් දිනය…,sports,සබරග පලා ක්‍රීඩ දෙපාර්තමේන්ත ක්‍රීඩ නිලධාර ෂ්‍රේන වයස අවු සබරග පලාත පදිංචි අයදුම්කරු සදහා… අයදුම්ප බාරගැන අවස දිනය…
සබරගමු පළාත් ක්‍රීඩා දෙපාර්තමේන්තුව ක්‍රීඩා නිළධාරී   ශ්‍රේණිය  වයස අවු  අතර සබරගමු පළාතේ පදිංචි අයදුම්කරුවන් සදහා… අයදුම්පත් භාරගැනීමේ අවසන් දිනය…,sports,සබරග පලා ක්‍රීඩ දෙපාර්තමේන්ත ක්‍රීඩ නිලධාර ෂ්‍රේන වයස අවු සබරග පලාත පදිංචි අයදුම්කරු සදහා… අයදුම්ප බාරගැන අවස දිනය…
ශ්‍රී ලංකා ජාතික පුහුණුකරු විසින් ලාංකික ක්‍රීඩක ක්‍රීඩිකාවන්ට හා පුහුණුකරුවන් වෙත මාසිකව ඉදිරිපත් කරනු ලබන ශ්‍රී ලංකා ජාතික පුහුණුකරුගේ මාසික පණිවිඩය…,sports,ලං ජාතික පුහුනුකර ලාංකික ක්‍රීඩක ක්‍රීඩිකාවන් පුහුනුකරු මාසික ඉදිරිප කර ලබන ලං ජාතික පුහුනුකරු මාසික පනිවිඩය…
ශ්‍රී ලංකා ජාතික පුහුණුකරු විසින් ලාංකික ක්‍රීඩක ක්‍රීඩිකාවන්ට හා පුහුණුකරුවන් වෙත මාසිකව ඉදිරිපත් කරනු ලබන ශ්‍රී ලංකා ජාතික පුහුණුකරුගේ මාසික පණිවිඩය…,sports,ලං ජාතික පුහුනුකර ලාංකික ක්‍රීඩක ක්‍රීඩිකාවන් පුහුනුකරු මාසික ඉදිරිප කර ලබන ලං ජාතික පුහුනුකරු මාසික පනිවිඩය…
ශ්‍රී ලංකා මළල ක්‍රීඩා සංගමයේ ගරු සභාපති තුමන් සමග   වන ජාතික මළල ක්‍රීඩා ශූරතාවය  ,sports,ලං මලල ක්‍රීඩ සංගම ගරු සබාප තුම ජාතික මලල ක්‍රීඩ ෂූරතාව
ශ්‍රී ලංකා මළල ක්‍රීඩා සංගමයේ ගරු සභාපති තුමන් සමග   වන ජාතික මළල ක්‍රීඩා ශූරතාවය  ,sports,ලං මලල ක්‍රීඩ සංගම ගරු සබාප තුම ජාතික මලල ක්‍රීඩ ෂූරතාව
ශ්‍රී ලංකා මලල ක්‍රීඩා ජාතික පුහුණුකරු වයිකේ කුලරත්න ගුරුපියාණන් වත්මන් කොවිඩ්  වසංගත තත්වය තුල ලාංකික මලල ක්‍රීඩාවේ ඉදිරි සැලසුම් පිලිබදව විස්තර කල සම්මුඛ සාකච්ඡාව,sports,ලං මලල ක්‍රීඩ ජාතික පුහුනුකර වයි කුලරත් ගුරුපියාන වත්ම කොවිඩ වසංගත තත්ව තුල ලාංකික මලල ක්‍රීඩ ඉදිරි සැලස පිලිබද විස්තර කල සම්මුක සාකච්චා
ශ්‍රී ලංකා මලල ක්‍රීඩා ජාතික පුහුණුකරු වයිකේ කුලරත්න ගුරුපියාණන් වත්මන් කොවිඩ්  වසංගත තත්වය තුල ලාංකික මලල ක්‍රීඩාවේ ඉදිරි සැලසුම් පිලිබදව විස්තර කල සම්මුඛ සාකච්ඡාව,sports,ලං මලල ක්‍රීඩ ජාතික පුහුනුකර වයි කුලරත් ගුරුපියාන වත්ම කොවිඩ වසංගත තත්ව තුල ලාංකික මලල ක්‍රීඩ ඉදිරි සැලස පිලිබද විස්තර කල සම්මුක සාකච්චා
